DepartmentKey,Address,City,County,DepartmentName,DepartmentSpecialty,DepartmentType,PostalCode,CensusTract
1573,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1574,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1575,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1576,1979 Milky Way,VERONA,*Unspecified,EMH ICU,Intensive Care,ICU,53593,55025012700.0
1577,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1578,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1579,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1580,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1581,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1582,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1583,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1584,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1585,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1586,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1587,1979 Milky Way,VERONA,*Unspecified,EMH ICU,Intensive Care,ICU,53593,55025012700.0
1588,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1589,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1590,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1591,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1592,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1593,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1594,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1595,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1596,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1597,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1598,1979 Milky Way,VERONA,*Unspecified,EMH EMERGENCY,Emergency Medicine,ED,53593,55025012700.0
1599,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1600,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1601,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1602,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1603,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1604,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1605,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
1606,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1607,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1608,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1609,1979 Milky Way,VERONA,*Unspecified,EMH EMERGENCY,Emergency Medicine,ED,53593,55025012700.0
1610,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1611,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1612,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1613,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1614,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1615,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1616,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1617,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1618,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1619,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1620,1979 Milky Way,VERONA,*Unspecified,EMH EMERGENCY,Emergency Medicine,ED,53593,55025012700.0
1621,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1622,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1623,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1624,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1625,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1626,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1627,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1628,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1629,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1630,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1631,1979 Milky Way,VERONA,*Unspecified,EMH EMERGENCY,Emergency Medicine,ED,53593,55025012700.0
1632,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1633,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1634,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1635,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1636,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1637,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1638,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1639,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1640,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1641,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1642,1979 Milky Way,VERONA,*Unspecified,EMH EMERGENCY,Emergency Medicine,ED,53593,55025012700.0
1643,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1644,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1645,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1646,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1647,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1648,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1649,,Topeka,SHAWNEE,MULTIPLE TESTS,*Unspecified,HOD,,
1650,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1651,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1652,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1653,1979 Milky Way,VERONA,*Unspecified,EMH EMERGENCY,Emergency Medicine,ED,53593,55025012700.0
1654,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1655,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1656,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1657,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1658,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1659,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1660,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1661,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1662,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1663,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1664,1979 Milky Way,VERONA,*Unspecified,EMH EMERGENCY,Emergency Medicine,ED,53593,55025012700.0
1665,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1666,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1667,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1668,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1669,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1670,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1671,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1672,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1673,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1674,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1675,1979 Milky Way,VERONA,*Unspecified,EMH EMERGENCY,Emergency Medicine,ED,53593,55025012700.0
1676,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1677,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1678,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1679,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1680,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1681,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1682,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1683,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1684,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1685,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1686,1979 Milky Way,VERONA,*Unspecified,EMH EMERGENCY,Emergency Medicine,ED,53593,55025012700.0
1687,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1688,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1689,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1690,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1691,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1692,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1693,,Topeka,SHAWNEE,NICU DEV PROG CLINIC,*Unspecified,HOD,,
1694,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1695,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1696,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1697,1979 Milky Way,VERONA,*Unspecified,EMH EMERGENCY,Emergency Medicine,ED,53593,55025012700.0
1698,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1699,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1700,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1701,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1702,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1703,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1704,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1705,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1706,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1707,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1708,1979 Milky Way,VERONA,*Unspecified,EMH EMERGENCY,Emergency Medicine,ED,53593,55025012700.0
1709,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1710,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1711,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1712,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1713,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1714,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1715,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1716,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1717,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1718,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1719,1979 Milky Way,VERONA,*Unspecified,EMH EMERGENCY,Emergency Medicine,ED,53593,55025012700.0
1720,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1721,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1722,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1723,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1724,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1725,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1726,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1727,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1728,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1729,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1730,1979 Milky Way,VERONA,*Unspecified,EMH EMERGENCY,Emergency Medicine,ED,53593,55025012700.0
1731,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1732,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1733,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1734,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1735,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1736,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1737,,Topeka,SHAWNEE,NICU FOLLOW UP CLINIC,Neonatology,,,
1738,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1739,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1740,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1741,1979 Milky Way,VERONA,*Unspecified,EMH EMERGENCY,Emergency Medicine,ED,53593,55025012700.0
1742,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1743,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1744,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1745,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1746,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1747,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1748,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1749,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1750,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1751,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1752,1979 Milky Way,VERONA,*Unspecified,EMH ICU,Intensive Care,ICU,53593,55025012700.0
1753,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1754,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1755,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1756,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1757,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1758,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1759,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1760,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1761,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1762,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1763,1979 Milky Way,VERONA,*Unspecified,EMH ICU,Intensive Care,ICU,53593,55025012700.0
1764,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1765,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1766,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1767,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1768,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1769,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1770,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1771,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1772,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1773,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1774,1979 Milky Way,VERONA,*Unspecified,EMH ICU,Intensive Care,ICU,53593,55025012700.0
1775,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1776,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1777,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1778,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1779,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1780,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1781,929 SW Mulvane St,Topeka,SHAWNEE,SV HEART CENTER NUCLEAR CARDIOLOGY,Radiology,HOD,66606,20177000500.0
1782,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1783,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1784,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1785,1979 Milky Way,VERONA,*Unspecified,EMH ICU,Intensive Care,ICU,53593,55025012700.0
1786,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1787,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1788,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1789,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1790,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1791,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1792,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1793,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1794,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1795,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1796,1979 Milky Way,VERONA,*Unspecified,EMH MED SURG,*Unspecified,,53593,55025012700.0
1797,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1798,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1799,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1800,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1801,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1802,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1803,1500 SW 10th Ave,TOPEKA,SHAWNEE,NUCLEAR MEDICINE,Radiology,HOD,66604,20177003603.0
1804,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1805,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1806,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1807,1979 Milky Way,VERONA,*Unspecified,EMH MED SURG,*Unspecified,,53593,55025012700.0
1808,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1809,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1810,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1811,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1812,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1813,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1814,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1815,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1816,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1817,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1818,1979 Milky Way,VERONA,*Unspecified,EMH MED SURG,*Unspecified,,53593,55025012700.0
1819,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1820,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1821,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1822,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1823,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1824,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1825,,Topeka,SHAWNEE,OSTOMY,*Unspecified,HOD,,
1826,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1827,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1828,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1829,1979 Milky Way,VERONA,*Unspecified,EMH MED SURG,*Unspecified,,53593,55025012700.0
1830,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1831,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1832,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1833,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1834,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1835,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1836,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1837,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1838,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1839,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1840,1979 Milky Way,VERONA,*Unspecified,EMH MED SURG,*Unspecified,,53593,55025012700.0
1841,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1842,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1843,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1844,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1845,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1846,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1847,,Topeka,SHAWNEE,PARKINSONS CLINIC,*Unspecified,HOD,,
1848,3707 SW 6th Ave,TOPEKA,SHAWNEE,PARTIAL DAY PSYCH,Psychiatry,HOD,66606,20177000500.0
